,buggy,fixed,buggy-org,fixed-org,buggy_source_code,fixed_source_code,operations,signature,is_filtered,check1,check2
37220,"private boolean METHOD_1 ( ) { boolean VAR_1 = METHOD_2 ( ) ; if ( VAR_1 ) { VAR_2 . METHOD_3 ( STRING_1 ) ; VAR_3 . METHOD_4 ( ) ; METHOD_5 ( ) ; } else { VAR_2 . info ( STRING_2 ) ; } return VAR_1 ; } 
","private boolean METHOD_1 ( ) { boolean VAR_1 = METHOD_2 ( ) ; if ( VAR_1 ) { VAR_2 . METHOD_3 ( STRING_1 ) ; VAR_3 . METHOD_4 ( ) ; METHOD_5 ( ) ; } else { VAR_2 . info ( STRING_2 ) ; } return VAR_1 ; } 
","private boolean METHOD_1 ( ) { boolean VAR_1 = METHOD_2 ( ) ; if ( VAR_1 ) { VAR_2 . METHOD_3 ( STRING_1 ) ; VAR_3 . METHOD_4 ( ) ; METHOD_5 ( ) ; } else { VAR_2 . info ( STRING_2 ) ; } return VAR_1 ; } 
","private boolean METHOD_1 ( ) { boolean VAR_1 = METHOD_2 ( ) ; if ( VAR_1 ) { VAR_2 . info ( STRING_1 ) ; VAR_3 . METHOD_4 ( ) ; METHOD_5 ( ) ; } else { VAR_2 . info ( STRING_2 ) ; } return VAR_1 ; } 
","private boolean connectToServer() {
    boolean connectedToServer = sendConnectRequest();
    if (connectedToServer) {
        log.debug(""[EndomondoConnector] Connection to Endomondo server has been established successfully using login and password."");
        configurationProvider.updateViewAndStorage();
        sendConfigureRequest();
    }else {
        log.info(""[EndomondoConnector] Failed to establish connection to Endomondo server using login and password."");
    }
    return connectedToServer;
}","private boolean connectToServer() {
    boolean connectedToServer = sendConnectRequest();
    if (connectedToServer) {
        log.info(""[EndomondoConnector] Connection to Endomondo server has been established successfully using login and password."");
        configurationProvider.updateViewAndStorage();
        sendConfigureRequest();
    }else {
        log.info(""[EndomondoConnector] Failed to establish connection to Endomondo server using login and password."");
    }
    return connectedToServer;
}","Update Invocation at Block
","boolean connectToServer()
boolean connectToServer()",1,-2,-1
37269,"public int [ ] METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 == ( VAR_2 ) ? VAR_3 : VAR_1 == ( VAR_4 ) ? VAR_5 : VAR_3 ; } 
","public int [ ] METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 == ( VAR_4 ) ? new int [ ] { 0 } : VAR_1 == ( VAR_2 ) ? new int [ ] { 1 } : new int [ ] { 0 , 1 } ; } 
","public int [ ] METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 == ( VAR_2 ) ? VAR_3 : VAR_1 == ( VAR_4 ) ? VAR_5 : VAR_3 ; } 
","public int [ ] METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_1 == ( VAR_4 ) ? new int [ ] { 0 } : VAR_1 == ( VAR_2 ) ? new int [ ] { 1 } : new int [ ] { 0 , 1 } ; } 
","public int[] getSlotsForFace(net.minecraft.util.EnumFacing side) {
    return side == (net.minecraft.util.EnumFacing.DOWN) ? com.blakebr0.mysticalagriculture.tileentity.TileEntitySeedReprocessor.sides : side == (net.minecraft.util.EnumFacing.UP) ? com.blakebr0.mysticalagriculture.tileentity.TileEntitySeedReprocessor.top : com.blakebr0.mysticalagriculture.tileentity.TileEntitySeedReprocessor.sides;
}","@java.lang.Override
public int[] getSlotsForFace(net.minecraft.util.EnumFacing side) {
    return side == (net.minecraft.util.EnumFacing.UP) ? new int[]{ 0 } : side == (net.minecraft.util.EnumFacing.DOWN) ? new int[]{ 1 } : new int[]{ 0 , 1 };
}","Insert Annotation at Method
Move BinaryOperator from Conditional to CtBinaryOperatorImpl
Insert NewArray at Conditional
Insert Literal at NewArray
Move BinaryOperator from Conditional to CtBinaryOperatorImpl
Insert NewArray at Conditional
Insert NewArray at Conditional
Insert Literal at NewArray
Insert Literal at NewArray
Insert Literal at NewArray
Delete TypeAccess at FieldRead
Delete FieldRead at Conditional
Delete TypeAccess at FieldRead
Delete FieldRead at Conditional
Delete TypeAccess at FieldRead
Delete FieldRead at Conditional
","int[] getSlotsForFace(net.minecraft.util.EnumFacing)
int[] getSlotsForFace(net.minecraft.util.EnumFacing)",0,2,2
37366,"public void METHOD_1 ( android.view.View VAR_1 ) { if ( ! ( VAR_2 ) ) { VAR_3 . setText ( METHOD_2 ( ) . getString ( METHOD_3 ( ) ) ) ; } else { VAR_3 . setText ( STRING_1 ) ; VAR_2 = false ; } } 
","public void METHOD_1 ( android.view.View VAR_1 ) { VAR_3 . setText ( METHOD_2 ( ) . getString ( METHOD_3 ( ) ) ) ; } 
","public void METHOD_1 ( android.view.View VAR_1 ) { if ( ! ( VAR_2 ) ) { VAR_3 . setText ( METHOD_2 ( ) . getString ( METHOD_3 ( ) ) ) ; } else { VAR_3 . setText ( STRING_1 ) ; VAR_2 = false ; } } 
","public void METHOD_1 ( android.view.View VAR_1 ) { VAR_3 . setText ( METHOD_2 ( ) . getString ( METHOD_3 ( ) ) ) ; } 
","@java.lang.Override
public void onClick(android.view.View v) {
    if (!(perla)) {
        pulsante.setText(getResources().getString(peerla_switch()));
    }else {
        pulsante.setText(""Cojone"");
        perla = false;
    }
}","@java.lang.Override
public void onClick(android.view.View v) {
    pulsante.setText(getResources().getString(peerla_switch()));
}","Move Block from If to CtBlockImpl
Delete TypeAccess at ThisAccess
Delete ThisAccess at FieldRead
Delete FieldRead at UnaryOperator
Delete UnaryOperator at If
Delete VariableRead at Invocation
Delete Literal at Invocation
Delete Invocation at Block
Delete TypeAccess at ThisAccess
Delete ThisAccess at FieldWrite
Delete FieldWrite at Assignment
Delete Literal at Assignment
Delete Assignment at Block
Delete Block at If
Delete If at Block
Delete Block at Method
","void onClick(android.view.View)
void onClick(android.view.View)",1,-2,-2
37432,"public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . add ( VAR_3 ) ; VAR_2 . add ( VAR_4 ) ; VAR_2 . add ( VAR_5 ) ; return VAR_1 ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . add ( VAR_3 ) ; VAR_2 . add ( VAR_4 ) ; VAR_2 . add ( VAR_5 ) ; } 
","public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . add ( VAR_3 ) ; VAR_2 . add ( VAR_4 ) ; VAR_2 . add ( VAR_5 ) ; return VAR_1 ; } 
","public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . add ( VAR_3 ) ; VAR_2 . add ( VAR_4 ) ; VAR_2 . add ( VAR_5 ) ; } 
","public softgroup.ua.api.Automat fillSlots(softgroup.ua.api.Automat automat) {
    automat.slots.add(SLOT1);
    automat.slots.add(SLOT2);
    automat.slots.add(SLOT3);
    return automat;
}","public void fillSlots(softgroup.ua.api.Automat automat) {
    automat.slots.add(SLOT1);
    automat.slots.add(SLOT2);
    automat.slots.add(SLOT3);
}","Delete VariableRead at Return
Delete Return at Block
","softgroup.ua.api.Automat fillSlots(softgroup.ua.api.Automat)
void fillSlots(softgroup.ua.api.Automat)",0,2,2
37486,"void METHOD_1 ( java.lang.String data ) ; 
","void METHOD_1 ( java.lang.Object data ) ; 
","void METHOD_1 ( java.lang.String data ) ; 
","void METHOD_1 ( java.lang.Object data ) ; 
","@jsinterop.annotations.JsProperty(name = ""data"")
void setData(java.lang.String data);","@jsinterop.annotations.JsProperty(name = ""data"")
void setData(java.lang.Object data);","Move Annotation from Method to CtAnnotationImpl
","void setData(java.lang.String)
void setData(java.lang.Object)",0,2,2
3756,"public void METHOD_1 ( java.lang.String str , int VAR_1 , int VAR_2 ) throws java.io.IOException { throw new TYPE_1 ( STRING_1 ) ; } 
","public void METHOD_1 ( java.lang.String str , int VAR_1 , int VAR_2 ) throws java.io.IOException { super . METHOD_1 ( str . toUpperCase ( ) , VAR_1 , VAR_2 ) ; } 
","public void METHOD_1 ( java.lang.String str , int VAR_1 , int VAR_2 ) throws java.io.IOException { throw new TYPE_1 ( STRING_1 ) ; } 
","public void METHOD_1 ( java.lang.String str , int VAR_1 , int VAR_2 ) throws java.io.IOException { super . METHOD_1 ( str . toUpperCase ( ) , VAR_1 , VAR_2 ) ; } 
","@java.lang.Override
public void write(java.lang.String str, int off, int len) throws java.io.IOException {
    throw new java.lang.UnsupportedOperationException(""The student has not implemented this method yet."");
}","@java.lang.Override
public void write(java.lang.String str, int off, int len) throws java.io.IOException {
    super.write(str.toUpperCase(), off, len);
}","Insert Invocation at Block
Insert SuperAccess at Invocation
Insert Invocation at Invocation
Insert VariableRead at Invocation
Insert VariableRead at Invocation
Insert VariableRead at Invocation
Delete Literal at ConstructorCall
Delete ConstructorCall at Throw
Delete Throw at Block
","void write(java.lang.String,int,int)
void write(java.lang.String,int,int)",0,1,2
37593,"private java.awt.Color METHOD_1 ( java.awt.Color VAR_1 , int VAR_2 ) { return VAR_1 . METHOD_2 ( ( 1 / VAR_2 ) ) ; } 
","private void METHOD_1 ( int VAR_2 , int i , int j ) { } 
","private java.awt.Color METHOD_1 ( java.awt.Color VAR_1 , int VAR_2 ) { return VAR_1 . METHOD_2 ( ( 1 / VAR_2 ) ) ; } 
","private void METHOD_1 ( int VAR_2 , int i , int j ) { } 
","private java.awt.Color AVGPixelVal(java.awt.Color color, int superSamplingLvl) {
    return color.multipleByScalar((1 / superSamplingLvl));
}","private void AVGPixelVal(int superSamplingLvl, int i, int j) {
}","Move Parameter from Method to CtParameterImpl
","java.awt.Color AVGPixelVal(java.awt.Color,int)
void AVGPixelVal(int,int,int)",0,1,0
37692,"public static boolean METHOD_1 ( ) { return VAR_1 . METHOD_1 ( ) ; } 
","public static boolean METHOD_1 ( ) { return ( ( VAR_1 ) != null ) && ( VAR_1 . METHOD_1 ( ) ) ; } 
","public static boolean METHOD_1 ( ) { return VAR_1 . METHOD_1 ( ) ; } 
","public static boolean METHOD_1 ( ) { return ( ( VAR_1 ) != null ) && ( VAR_1 . METHOD_1 ( ) ) ; } 
","public static boolean isAlive() {
    return uk.co.siterwell.cloud.CloudEventHandler.messageBroker.isAlive();
}","public static boolean isAlive() {
    return ((uk.co.siterwell.cloud.CloudEventHandler.messageBroker) != null) && (uk.co.siterwell.cloud.CloudEventHandler.messageBroker.isAlive());
}","Insert BinaryOperator at Return
Insert BinaryOperator at BinaryOperator
Move Invocation from Return to CtInvocationImpl
Insert FieldRead at BinaryOperator
Insert Literal at BinaryOperator
Insert TypeAccess at FieldRead
","boolean isAlive()
boolean isAlive()",1,-2,-2
37802,"public static TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( VAR_2 ) . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( TYPE_3 . METHOD_5 ( STRING_1 , STRING_2 ) ) ; return VAR_1 ; } 
","public static TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( ) . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( TYPE_3 . METHOD_5 ( STRING_1 , STRING_2 ) ) ; return VAR_1 ; } 
","public static TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( VAR_2 ) . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( TYPE_3 . METHOD_5 ( STRING_1 , STRING_2 ) ) ; return VAR_1 ; } 
","public static TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = TYPE_2 . METHOD_2 ( ) . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( TYPE_3 . METHOD_5 ( STRING_1 , STRING_2 ) ) ; return VAR_1 ; } 
","public static org.eclipse.ui.console.IOConsoleOutputStream getOutputStream() {
    org.eclipse.ui.console.IOConsoleOutputStream outputStream = org.talend.designer.esb.runcontainer.util.RuntimeConsoleUtil.findConsole(org.talend.designer.esb.runcontainer.util.RuntimeConsoleUtil.KARAF_CONSOLE).newOutputStream();
    outputStream.setEncoding(java.lang.System.getProperty(""sun.jnu.encoding"", ""UTF-8""));
    return outputStream;
}","public static org.eclipse.ui.console.IOConsoleOutputStream getOutputStream() {
    org.eclipse.ui.console.IOConsoleOutputStream outputStream = org.talend.designer.esb.runcontainer.util.RuntimeConsoleUtil.findConsole().newOutputStream();
    outputStream.setEncoding(java.lang.System.getProperty(""sun.jnu.encoding"", ""UTF-8""));
    return outputStream;
}","Update Invocation at Invocation
","org.eclipse.ui.console.IOConsoleOutputStream getOutputStream()
org.eclipse.ui.console.IOConsoleOutputStream getOutputStream()",0,2,2
38031,"TYPE_1 < TYPE_2 > METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) ; 
","TYPE_1 < TYPE_2 > METHOD_1 ( java.lang.String VAR_1 ) ; 
","TYPE_1 < TYPE_2 > METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) ; 
","TYPE_1 < TYPE_2 > METHOD_1 ( java.lang.String VAR_1 ) ; 
","@retrofit2.http.GET(value = ""json?types=(cities)&key="" + (com.acbelter.weatherapp.data.BuildConfig.GOOGLE_PLACES_API_KEY))
io.reactivex.Observable<com.acbelter.weatherapp.data.placesmodel.Places> getPlaces(@retrofit2.http.Query(value = ""input"")
java.lang.String input, @retrofit2.http.Query(value = ""language"")
java.lang.String lang);","@retrofit2.http.GET(value = ""json?types=(cities)&key="" + (com.acbelter.weatherapp.data.BuildConfig.GOOGLE_PLACES_API_KEY))
io.reactivex.Observable<com.acbelter.weatherapp.data.placesmodel.Places> getPlaces(@retrofit2.http.Query(value = ""input"")
java.lang.String input);","Delete Literal at Annotation
Delete Annotation at Parameter
Delete Parameter at Method
","io.reactivex.Observable getPlaces(java.lang.String,java.lang.String)
io.reactivex.Observable getPlaces(java.lang.String)",0,2,2
38105,"protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( VAR_1 ) ; } 
","protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; } 
","protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( VAR_1 ) ; } 
","protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; } 
","@java.lang.Override
protected void paintComponent(java.awt.Graphics g) {
    super.paintComponent(g);
    setBackground(java.awt.Color.WHITE);
    displayRules(g);
}","@java.lang.Override
protected void paintComponent(java.awt.Graphics g) {
    super.paintComponent(g);
}","Delete TypeAccess at ThisAccess
Delete ThisAccess at Invocation
Delete TypeAccess at FieldRead
Delete FieldRead at Invocation
Delete Invocation at Block
Delete TypeAccess at ThisAccess
Delete ThisAccess at Invocation
Delete VariableRead at Invocation
Delete Invocation at Block
","void paintComponent(java.awt.Graphics)
void paintComponent(java.awt.Graphics)",0,2,2
38223,"public void METHOD_1 ( ) { METHOD_2 ( ) ; METHOD_3 ( VAR_1 , VAR_2 ) ; } 
","public void METHOD_1 ( ) { METHOD_3 ( VAR_1 , VAR_2 ) ; } 
","public void METHOD_1 ( ) { METHOD_2 ( ) ; METHOD_3 ( VAR_1 , VAR_2 ) ; } 
","public void METHOD_1 ( ) { METHOD_3 ( VAR_1 , VAR_2 ) ; } 
","public void logFinalCounts() {
    logPrepareStage();
    logCounts(stages, counts);
}","public void logFinalCounts() {
    logCounts(stages, counts);
}","Delete TypeAccess at ThisAccess
Delete ThisAccess at Invocation
Delete Invocation at Block
","void logFinalCounts()
void logFinalCounts()",0,1,1
38254,"java.lang.String METHOD_1 ( ) { if ( ! ( TYPE_1 . getContext ( ) . METHOD_2 ( ) . getName ( ) . equals ( STRING_1 ) ) ) return STRING_2 ; return STRING_3 ; } 
","java.lang.String METHOD_1 ( ) { if ( ! ( TYPE_1 . getContext ( ) . METHOD_2 ( ) . getName ( ) . equals ( STRING_1 ) ) ) return STRING_2 ; return STRING_2 ; } 
","java.lang.String METHOD_1 ( ) { if ( ! ( TYPE_1 . getContext ( ) . METHOD_2 ( ) . getName ( ) . equals ( STRING_1 ) ) ) return STRING_2 ; return STRING_3 ; } 
","java.lang.String METHOD_1 ( ) { if ( ! ( TYPE_1 . getContext ( ) . METHOD_2 ( ) . getName ( ) . equals ( STRING_1 ) ) ) return STRING_2 ; return STRING_2 ; } 
","@it.sevenbits.FacultySite.web.controllers.RequestMapping(value = ""/upload"", method = RequestMethod.GET)
java.lang.String handleFileUpload() {
    if (!(org.springframework.security.core.context.SecurityContextHolder.getContext().getAuthentication().getName().equals(""root"")))
        return ""redirect:/main"";
    
    return ""home/upload"";
}","@it.sevenbits.FacultySite.web.controllers.RequestMapping(value = ""/upload"", method = RequestMethod.GET)
java.lang.String handleFileUpload() {
    if (!(org.springframework.security.core.context.SecurityContextHolder.getContext().getAuthentication().getName().equals(""root"")))
        return ""redirect:/main"";
    
    return ""redirect:/main"";
}","Update Literal at Return
","java.lang.String handleFileUpload()
java.lang.String handleFileUpload()",0,2,2
38418,"public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( TYPE_2 . METHOD_3 ( ) ) ; METHOD_4 ( ) ; TYPE_3 . METHOD_5 ( STRING_1 , VAR_1 . METHOD_6 ( ) ) ; TYPE_3 . METHOD_5 ( STRING_2 , VAR_2 . METHOD_6 ( ) ) ; } 
","public void METHOD_1 ( ) { METHOD_4 ( ) ; TYPE_3 . METHOD_5 ( STRING_1 , VAR_1 . METHOD_6 ( ) ) ; TYPE_3 . METHOD_5 ( STRING_2 , VAR_2 . METHOD_6 ( ) ) ; } 
","public void METHOD_1 ( ) { TYPE_1 . METHOD_2 ( TYPE_2 . METHOD_3 ( ) ) ; METHOD_4 ( ) ; TYPE_3 . METHOD_5 ( STRING_1 , VAR_1 . METHOD_6 ( ) ) ; TYPE_3 . METHOD_5 ( STRING_2 , VAR_2 . METHOD_6 ( ) ) ; } 
","public void METHOD_1 ( ) { METHOD_4 ( ) ; TYPE_3 . METHOD_5 ( STRING_1 , VAR_1 . METHOD_6 ( ) ) ; TYPE_3 . METHOD_5 ( STRING_2 , VAR_2 . METHOD_6 ( ) ) ; } 
","@org.junit.Test
public void testIsMainline() {
    org.junit.Assume.assumeFalse(java.awt.GraphicsEnvironment.isHeadless());
    testNew();
    org.junit.Assert.assertFalse(""lts.isMainline() false"", lts.isMainline());
    org.junit.Assert.assertFalse(""ltd.isMainline() false"", ltd.isMainline());
}","@org.junit.Test
public void testIsMainline() {
    testNew();
    org.junit.Assert.assertFalse(""lts.isMainline() false"", lts.isMainline());
    org.junit.Assert.assertFalse(""ltd.isMainline() false"", ltd.isMainline());
}","Delete TypeAccess at Invocation
Delete TypeAccess at Invocation
Delete Invocation at Invocation
Delete Invocation at Block
","void testIsMainline()
void testIsMainline()",0,2,2
3847,"protected void METHOD_1 ( TYPE_1 response ) { VAR_1 . METHOD_2 ( response ) ; } 
","public void METHOD_1 ( TYPE_1 response ) { VAR_1 . METHOD_2 ( response ) ; } 
","protected void METHOD_1 ( TYPE_1 response ) { VAR_1 . METHOD_2 ( response ) ; } 
","public void METHOD_1 ( TYPE_1 response ) { VAR_1 . METHOD_2 ( response ) ; } 
","@java.lang.Override
protected void deliverResponse(T response) {
    mListener.onResponse(response);
}","@java.lang.Override
public void deliverResponse(T response) {
    mListener.onResponse(response);
}","Update Method at Class
","void deliverResponse(T)
void deliverResponse(T)",0,2,2
38583,"private void METHOD_1 ( ) { int VAR_1 = METHOD_2 ( ) ; if ( VAR_1 > ( VAR_2 ) ) { VAR_2 = VAR_1 ; } if ( ( VAR_2 ) >= ( VAR_3 . METHOD_3 ( ) ) ) { VAR_4 . METHOD_4 ( ) ; } } 
","private void METHOD_1 ( ) { VAR_2 = METHOD_2 ( ) ; if ( ( VAR_2 ) >= ( VAR_3 . METHOD_3 ( ) ) ) { VAR_4 . METHOD_4 ( ) ; } } 
","private void METHOD_1 ( ) { int VAR_1 = METHOD_2 ( ) ; if ( VAR_1 > ( VAR_2 ) ) { VAR_2 = VAR_1 ; } if ( ( VAR_2 ) >= ( VAR_3 . METHOD_3 ( ) ) ) { VAR_4 . METHOD_4 ( ) ; } } 
","private void METHOD_1 ( ) { VAR_2 = METHOD_2 ( ) ; if ( ( VAR_2 ) >= ( VAR_3 . METHOD_3 ( ) ) ) { VAR_4 . METHOD_4 ( ) ; } } 
","private void checkMinutesSinceLastAction() {
    int localMinutesSinceLastAction = getMinutesSinceLastAction();
    if (localMinutesSinceLastAction > (minutesSinceLastAction)) {
        minutesSinceLastAction = localMinutesSinceLastAction;
    }
    if ((minutesSinceLastAction) >= (settings.getIdleTime())) {
        stateMachine.reset();
    }
}","private void checkMinutesSinceLastAction() {
    minutesSinceLastAction = getMinutesSinceLastAction();
    if ((minutesSinceLastAction) >= (settings.getIdleTime())) {
        stateMachine.reset();
    }
}","Move Assignment from Block to CtAssignmentImpl
Move Invocation from LocalVariable to CtInvocationImpl
Delete VariableRead at Assignment
Delete LocalVariable at Block
Delete VariableRead at BinaryOperator
Delete TypeAccess at ThisAccess
Delete ThisAccess at FieldRead
Delete FieldRead at BinaryOperator
Delete BinaryOperator at If
Delete Block at If
Delete If at Block
","void checkMinutesSinceLastAction()
void checkMinutesSinceLastAction()",1,-1,-1
